,id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate,comment_vect,comment_vect_filtered,comment_vect_numeric
28,0010307a3a50a353,"""
Ok. But it will take a bit of work but I can't quite picture it. Do you have an example I can base it on?  the Duck """,0,0,0,0,0,0,"['""', 'Ok', '.', 'But', 'it', 'will', 'take', 'a', 'bit', 'of', 'work', 'but', 'I', ""can't"", 'quite', 'picture', 'it', '.', 'Do', 'you', 'have', 'an', 'example', 'I', 'can', 'base', 'it', 'on', '?', 'the', 'Duck', '""']","['<UNK>', '<UNK>', '.', '<UNK>', '<UNK>', '<UNK>', 'work', 'i', '<UNK>', '<UNK>', '<UNK>', '.', '<UNK>', '<UNK>', 'i', '<UNK>', '?', '<UNK>', '<UNK>']","[83, 83, 48, 83, 83, 83, 16, 39, 83, 83, 83, 48, 83, 83, 39, 83, 25, 83, 83]"
29,0010833a96e1f886,"""== A barnstar for you! ==

  The Real Life Barnstar lets us be the stars
   """,0,0,0,0,0,0,"['""', '=', '=', 'A', 'barnstar', 'for', 'you', '!', '=', '=', 'The', 'Real', 'Life', 'Barnstar', 'lets', 'us', 'be', 'the', 'stars', '""']","['<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '!', '<UNK>', '<UNK>', '<UNK>', '<UNK>', 'life', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>']","[83, 83, 83, 83, 83, 64, 83, 83, 83, 83, 11, 83, 83, 83, 83, 83]"
30,0011cc71398479c4,"How could I post before the block expires?  The funny thing is, you think I'm being uncivil!",0,0,0,0,0,0,"['How', 'could', 'I', 'post', 'before', 'the', 'block', 'expires', '?', 'The', 'funny', 'thing', 'is', ',', 'you', 'think', ""I'm"", 'being', 'uncivil', '!']","['<UNK>', 'could', 'i', '<UNK>', '<UNK>', '<UNK>', '?', '<UNK>', '<UNK>', '<UNK>', ',', 'think', ""i'm"", '<UNK>', '!']","[83, 28, 39, 83, 83, 83, 25, 83, 83, 83, 61, 71, 69, 83, 64]"
31,00128363e367d703,Not sure about a heading of 'Fight for Freedom' what will it contain?,0,0,0,0,0,0,"['Not', 'sure', 'about', 'a', 'heading', 'of', ""'"", 'Fight', 'for', 'Freedom', ""'"", 'what', 'will', 'it', 'contain', '?']","['<UNK>', '<UNK>', '<UNK>', ""'"", '<UNK>', '<UNK>', ""'"", '<UNK>', '?']","[83, 83, 83, 30, 83, 83, 30, 83, 25]"
32,001325b8b20ea8aa,"Praise 

looked at this article about 6 months ago -much improved. ]",0,0,0,0,0,0,"['Praise', 'looked', 'at', 'this', 'article', 'about', '6', 'months', 'ago', '-', 'much', 'improved', '.', ']']","['<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '-', '<UNK>', '<UNK>', '.', '<UNK>']","[83, 83, 83, 83, 83, 83, 78, 83, 83, 48, 83]"
33,001363e1dbe91225,"I was able to post the above list so quickly because I already had it in a text file in my hard drive  I've been meaning to get around to updating the sound list for some time now. 
As far as generating interest  I've spent four years trying to drum up more interest in freely licensed full length classical music. Unfortunately, my attempts failed - I'm still effectively the only one who does it. The classical music wikiproject was not interested, (Wikipedia_talk:WikiProject_Classical_music/Archive_5#Need_help.21Wikipedia_talk:WikiProject_Music/Archive_3#I_could_use_some_helpWikipedia_talk:WikiProject_Music/Archive_2#Raulbot.2C_and_the_music_list) So I really had given up trying to interest others.  
The sound list was featured on digg a while back - http://digg.com/music/Wikipedia_has_free_classical_music_downloads . It got 1600 diggs, which is IMO very impressive.",0,0,0,0,0,0,"['I', 'was', 'able', 'to', 'post', 'the', 'above', 'list', 'so', 'quickly', 'because', 'I', 'already', 'had', 'it', 'in', 'a', 'text', 'file', 'in', 'my', 'hard', 'drive', ""I've"", 'been', 'meaning', 'to', 'get', 'around', 'to', 'updating', 'the', 'sound', 'list', 'for', 'some', 'time', 'now', '.', 'As', 'far', 'as', 'generating', 'interest', ""I've"", 'spent', 'four', 'years', 'trying', 'to', 'drum', 'up', 'more', 'interest', 'in', 'freely', 'licensed', 'full', 'length', 'classical', 'music', '.', 'Unfortunately', ',', 'my', 'attempts', 'failed', '-', ""I'm"", 'still', 'effectively', 'the', 'only', 'one', 'who', 'does', 'it', '.', 'The', 'classical', 'music', 'wikiproject', 'was', 'not', 'interested', ',', '(', 'Wikipedia_talk', ':', 'WikiProject_Classical_music', '/', 'Archive', '_5', '#Need_help', '.', '21Wikipedia_talk', ':', 'WikiProject_Music', '/', 'Archive', '_3', '#I_could_use_some_helpWikipedia_talk', ':', 'WikiProject_Music', '/', 'Archive', '_2', '#Raulbot', '.', '2C_and_the_music_list', ')', 'So', 'I', 'really', 'had', 'given', 'up', 'trying', 'to', 'interest', 'others', '.', 'The', 'sound', 'list', 'was', 'featured', 'on', 'digg', 'a', 'while', 'back', '-', 'http://digg.com/music/Wikipedia_has_free_classical_music_downloads', '.', 'It', 'got', '1600', 'diggs', ',', 'which', 'is', 'IMO', 'very', 'impressive', '.']","['i', '<UNK>', '<UNK>', '<UNK>', '<UNK>', 'i', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', 'get', 'around', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '.', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', 'trying', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '.', '<UNK>', ',', '<UNK>', '<UNK>', '-', ""i'm"", '<UNK>', '<UNK>', 'one', '.', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', ',', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '/', '<UNK>', '<UNK>', '<UNK>', '.', '<UNK>', '<UNK>', '<UNK>', '/', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '/', '<UNK>', '<UNK>', '<UNK>', '.', '<UNK>', '<UNK>', '<UNK>', 'i', '<UNK>', '<UNK>', 'trying', '<UNK>', '<UNK>', '.', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', 'back', '-', '<UNK>', '.', '<UNK>', 'got', '<UNK>', '<UNK>', ',', '<UNK>', '<UNK>', '.']","[39, 83, 83, 83, 83, 39, 83, 83, 83, 83, 83, 83, 83, 72, 70, 83, 83, 83, 83, 48, 83, 83, 83, 83, 83, 83, 83, 83, 43, 83, 83, 83, 83, 83, 83, 83, 83, 48, 83, 61, 83, 83, 78, 69, 83, 83, 45, 48, 83, 83, 83, 83, 83, 61, 83, 83, 83, 83, 20, 83, 83, 83, 48, 83, 83, 83, 20, 83, 83, 83, 83, 83, 20, 83, 83, 83, 48, 83, 83, 83, 39, 83, 83, 43, 83, 83, 48, 83, 83, 83, 83, 83, 2, 78, 83, 48, 83, 38, 83, 83, 61, 83, 83, 48]"
34,0013a8b1a5f26bcb,"""
Well, not """"before the process"""" but """"before how we do things with subpages"""" His RfA is listed on NoSeptember's page and you can find it if you look. September 2004 I think. I have my differences with El_C to be sure, but was surprised to see a block, so I left a note. ++: t/c """,0,0,0,0,0,0,"['""', 'Well', ',', 'not', '""', '""', 'before', 'the', 'process', '""', '""', 'but', '""', '""', 'before', 'how', 'we', 'do', 'things', 'with', 'subpages', '""', '""', 'His', 'RfA', 'is', 'listed', 'on', ""NoSeptember's"", 'page', 'and', 'you', 'can', 'find', 'it', 'if', 'you', 'look', '.', 'September', '2004', 'I', 'think', '.', 'I', 'have', 'my', 'differences', 'with', 'El_C', 'to', 'be', 'sure', ',', 'but', 'was', 'surprised', 'to', 'see', 'a', 'block', ',', 'so', 'I', 'left', 'a', 'note', '.', '+', '+', ':', 't', '/', 'c', '""']","['<UNK>', 'well', ',', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', 'page', '<UNK>', '<UNK>', '.', '<UNK>', '<UNK>', 'i', 'think', '.', 'i', '<UNK>', '<UNK>', '<UNK>', ',', '<UNK>', '<UNK>', '<UNK>', ',', 'i', '<UNK>', '<UNK>', '.', '<UNK>', '<UNK>', '<UNK>', '/', '<UNK>', '<UNK>']","[83, 12, 61, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 26, 83, 83, 48, 83, 83, 39, 71, 48, 39, 83, 83, 83, 61, 83, 83, 83, 61, 39, 83, 83, 48, 83, 83, 83, 20, 83, 83]"
35,00148d055a169b93,"""

Not at all, you are making a straw man argument here. I never claimed O'Donohue had that position, rather that practitioners and researchers in the field ignored the DSM position, which is exactly what the quote says and also something O'Donohue agrees with. 

Again, I was combating the notion that it was a """"absurd part"""" to claim that pedophilia is a sexual orientation. Since many researchers hold this position, it would be unfair to call it absurd. The disorder part is divided in the field, some argue that it is not a disorder at all, some do. At the end of the day, it is a value judgment (as Cantor pointed out earlier in the thread), not a scientific judgement. If we choose to make this value judgment in the article, it should be stated clearly and not pretend to have a scientific basis.   """,0,0,0,0,0,0,"['""', 'Not', 'at', 'all', ',', 'you', 'are', 'making', 'a', 'straw', 'man', 'argument', 'here', '.', 'I', 'never', 'claimed', ""O'Donohue"", 'had', 'that', 'position', ',', 'rather', 'that', 'practitioners', 'and', 'researchers', 'in', 'the', 'field', 'ignored', 'the', 'DSM', 'position', ',', 'which', 'is', 'exactly', 'what', 'the', 'quote', 'says', 'and', 'also', 'something', ""O'Donohue"", 'agrees', 'with', '.', 'Again', ',', 'I', 'was', 'combating', 'the', 'notion', 'that', 'it', 'was', 'a', '""', '""', 'absurd', 'part', '""', '""', 'to', 'claim', 'that', 'pedophilia', 'is', 'a', 'sexual', 'orientation', '.', 'Since', 'many', 'researchers', 'hold', 'this', 'position', ',', 'it', 'would', 'be', 'unfair', 'to', 'call', 'it', 'absurd', '.', 'The', 'disorder', 'part', 'is', 'divided', 'in', 'the', 'field', ',', 'some', 'argue', 'that', 'it', 'is', 'not', 'a', 'disorder', 'at', 'all', ',', 'some', 'do', '.', 'At', 'the', 'end', 'of', 'the', 'day', ',', 'it', 'is', 'a', 'value', 'judgment', '(', 'as', 'Cantor', 'pointed', 'out', 'earlier', 'in', 'the', 'thread', ')', ',', 'not', 'a', 'scientific', 'judgement', '.', 'If', 'we', 'choose', 'to', 'make', 'this', 'value', 'judgment', 'in', 'the', 'article', ',', 'it', 'should', 'be', 'stated', 'clearly', 'and', 'not', 'pretend', 'to', 'have', 'a', 'scientific', 'basis', '.', '""']","['<UNK>', '<UNK>', ',', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '.', 'i', '<UNK>', '<UNK>', '<UNK>', '<UNK>', ',', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', ',', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '.', '<UNK>', ',', 'i', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '.', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', ',', 'would', '<UNK>', '<UNK>', '<UNK>', '.', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', ',', '<UNK>', '<UNK>', ',', '.', '<UNK>', '<UNK>', '<UNK>', ',', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', ',', '<UNK>', '<UNK>', '.', 'if', '<UNK>', 'make', '<UNK>', '<UNK>', '<UNK>', ',', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '.', '<UNK>']","[83, 83, 61, 83, 83, 83, 83, 48, 39, 83, 83, 83, 83, 61, 83, 83, 83, 83, 83, 83, 83, 61, 83, 83, 83, 83, 83, 83, 83, 48, 83, 61, 39, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 48, 83, 83, 83, 83, 83, 61, 35, 83, 83, 83, 48, 83, 83, 83, 83, 83, 61, 83, 83, 61, 48, 83, 83, 83, 61, 83, 83, 83, 83, 83, 83, 83, 83, 61, 83, 83, 48, 81, 83, 51, 83, 83, 83, 61, 83, 83, 83, 83, 83, 48, 83]"
36,00151a9f93c6b059,"""

 """"Mainland Asia"""" includes """"the lower basin of China's Yangtze River"""" as well as """"Korea"""".  But being specific is fine too.  I just found a citation for a more comprehensive DNA study by Hammer below, rather than our generarizations and speculation so far. 

 Citation for """"Yayoi culture was brought to Japan by migrants from Korea, who in turn trace their roots to southeast Asia/south China."""" 

 2005 DNA study by Hammer
 Describes the Yayoi migration from Korea based on the O-SRY(465) genes and other genes with close lineage (haplogroups O-M122 and O-M95).
Reiterates that """"the entire O haplogroup has been proposed to have a Southeast Asian origin.""""  (Their definition of Southeast Asia includes southern China).  Then hypothesizes that """"the dispersals of Neolithic farmers from Southeast Asia also brought haplogroup O lineages to Korea and eventually to Japan.""""
 In the concluding paragraph, it states """"we propose that the Yayoi Y chromosomes descend from prehistoric farmers that had their origins in southeastern Asia, perhaps going back to the origin of agriculture in this region.""""
 Hammer's DNA study is based on a """"global sample consisted of > 2,500 males from 39 Asian populations, including six populations sampled from across the Japanese archipelago.""""
 """,0,0,0,0,0,0,"['""', '""', '""', 'Mainland', 'Asia', '""', '""', 'includes', '""', '""', 'the', 'lower', 'basin', 'of', ""China's"", 'Yangtze', 'River', '""', '""', 'as', 'well', 'as', '""', '""', 'Korea', '""', '""', '.', 'But', 'being', 'specific', 'is', 'fine', 'too', '.', 'I', 'just', 'found', 'a', 'citation', 'for', 'a', 'more', 'comprehensive', 'DNA', 'study', 'by', 'Hammer', 'below', ',', 'rather', 'than', 'our', 'generarizations', 'and', 'speculation', 'so', 'far', '.', 'Citation', 'for', '""', '""', 'Yayoi', 'culture', 'was', 'brought', 'to', 'Japan', 'by', 'migrants', 'from', 'Korea', ',', 'who', 'in', 'turn', 'trace', 'their', 'roots', 'to', 'southeast', 'Asia', '/', 'south', 'China', '.', '""', '""', '2005', 'DNA', 'study', 'by', 'Hammer', 'Describes', 'the', 'Yayoi', 'migration', 'from', 'Korea', 'based', 'on', 'the', 'O-SRY', '(', '465', ')', 'genes', 'and', 'other', 'genes', 'with', 'close', 'lineage', '(', 'haplogroups', 'O-M', '122', 'and', 'O-M', '95', ')', '.', 'Reiterates', 'that', '""', '""', 'the', 'entire', 'O', 'haplogroup', 'has', 'been', 'proposed', 'to', 'have', 'a', 'Southeast', 'Asian', 'origin', '.', '""', '""', '(', 'Their', 'definition', 'of', 'Southeast', 'Asia', 'includes', 'southern', 'China', ')', '.', 'Then', 'hypothesizes', 'that', '""', '""', 'the', 'dispersals', 'of', 'Neolithic', 'farmers', 'from', 'Southeast', 'Asia', 'also', 'brought', 'haplogroup', 'O', 'lineages', 'to', 'Korea', 'and', 'eventually', 'to', 'Japan', '.', '""', '""', 'In', 'the', 'concluding', 'paragraph', ',', 'it', 'states', '""', '""', 'we', 'propose', 'that', 'the', 'Yayoi', 'Y', 'chromosomes', 'descend', 'from', 'prehistoric', 'farmers', 'that', 'had', 'their', 'origins', 'in', 'southeastern', 'Asia', ',', 'perhaps', 'going', 'back', 'to', 'the', 'origin', 'of', 'agriculture', 'in', 'this', 'region', '.', '""', '""', ""Hammer's"", 'DNA', 'study', 'is', 'based', 'on', 'a', '""', '""', 'global', 'sample', 'consisted', 'of', '>', '2,500', 'males', 'from', '39', 'Asian', 'populations', ',', 'including', 'six', 'populations', 'sampled', 'from', 'across', 'the', 'Japanese', 'archipelago', '.', '""', '""', '""']","['<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', 'well', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '.', '<UNK>', '<UNK>', '<UNK>', '.', 'i', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', ',', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '.', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', ',', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '/', '<UNK>', '<UNK>', '.', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '.', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '.', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '.', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '.', '<UNK>', '<UNK>', 'in', '<UNK>', '<UNK>', ',', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', ',', '<UNK>', 'going', 'back', '<UNK>', '<UNK>', '<UNK>', '.', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', ',', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '.', '<UNK>', '<UNK>', '<UNK>']","[83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 12, 83, 83, 83, 83, 83, 48, 83, 83, 83, 48, 39, 83, 83, 83, 83, 83, 83, 61, 83, 83, 83, 83, 48, 83, 83, 83, 83, 83, 83, 83, 83, 83, 61, 83, 83, 83, 83, 83, 20, 83, 83, 48, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 48, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 48, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 48, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 48, 83, 83, 57, 83, 83, 61, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 61, 83, 0, 2, 83, 83, 83, 48, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 61, 83, 83, 83, 83, 83, 83, 83, 48, 83, 83, 83]"
37,0015f4aa35ebe9b5,"pretty much everyone from warren county/surrounding regions was born at glens falls hospital. myself included. however, i'm not sure this qualifies anyone as being a glens falls native. rachel ray is, i believe, actually from the town of lake luzerne.  —The preceding unsigned comment was added by 70.100.229.154  04:28:57, August 19, 2007 (UTC)",0,0,0,0,0,0,"['pretty', 'much', 'everyone', 'from', 'warren', 'county', '/', 'surrounding', 'regions', 'was', 'born', 'at', 'glens', 'falls', 'hospital', '.', 'myself', 'included', '.', 'however', ',', ""i'm"", 'not', 'sure', 'this', 'qualifies', 'anyone', 'as', 'being', 'a', 'glens', 'falls', 'native', '.', 'rachel', 'ray', 'is', ',', 'i', 'believe', ',', 'actually', 'from', 'the', 'town', 'of', 'lake', 'luzerne', '.', '—', 'The', 'preceding', 'unsigned', 'comment', 'was', 'added', 'by', '70.100', '.', '229.154', '04:28', ':', '57', ',', 'August', '19', ',', '2007', '(', 'UTC', ')']","['<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '/', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '.', '<UNK>', '.', '<UNK>', ',', ""i'm"", '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '.', '<UNK>', '<UNK>', ',', '<UNK>', ',', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '.', '<UNK>', '<UNK>', '<UNK>', '<UNK>', 'comment', '<UNK>', '<UNK>', '.', '<UNK>', '<UNK>', '<UNK>', '<UNK>', ',', '<UNK>', '<UNK>', ',', '<UNK>', '<UNK>', '<UNK>', '<UNK>']","[83, 83, 83, 83, 83, 20, 83, 83, 83, 83, 83, 83, 48, 83, 48, 83, 61, 69, 83, 83, 83, 83, 83, 83, 48, 83, 83, 61, 83, 61, 83, 83, 83, 83, 48, 83, 83, 83, 83, 34, 83, 83, 48, 83, 83, 83, 83, 61, 83, 83, 61, 83, 83, 83, 83]"
38,00169857adbc989b,"Hi Explicit, can you block O Fenian for edit-warring on the Giant's Causeway wp. He has made several edits which can only be described as terrorism.",0,0,0,0,0,0,"['Hi', 'Explicit', ',', 'can', 'you', 'block', 'O', 'Fenian', 'for', 'edit-warring', 'on', 'the', ""Giant's"", 'Causeway', 'wp', '.', 'He', 'has', 'made', 'several', 'edits', 'which', 'can', 'only', 'be', 'described', 'as', 'terrorism', '.']","['hi', '<UNK>', ',', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', 'wp', '.', 'he', '<UNK>', '<UNK>', 'edits', '<UNK>', '<UNK>', '.']","[13, 83, 61, 83, 83, 83, 83, 83, 83, 50, 48, 40, 83, 83, 36, 83, 83, 48]"
39,0016e01b742b8da3,"Notability of Rurika Kasuga
A tag has been placed on Rurika Kasuga, requesting that it be speedily deleted from Wikipedia. This has been done because the article seems to be about a person, group of people, band, club, company, or web content, but it does not indicate how or why the subject is notable, that is, why an article about that subject should be included in Wikipedia. Under the criteria for speedy deletion, articles that do not assert notability may be deleted at any time. Please see the guidelines for what is generally accepted as notable, and if you can indicate why the subject of this article is notable, you may contest the tagging. To do this, add  on the top of the page (below the existing db tag) and leave a note on the article's talk page explaining your position. Please do not remove the speedy deletion tag yourself, but don't hesitate to add information to the article that would confirm its subject's notability under the guidelines.

For guidelines on specific types of articles, you may want to check out our criteria for biographies, for web sites, for bands, or for companies. Feel free to leave a note on my talk page if you have any questions about this.",0,0,0,0,0,0,"['Notability', 'of', 'Rurika', 'Kasuga', 'A', 'tag', 'has', 'been', 'placed', 'on', 'Rurika', 'Kasuga', ',', 'requesting', 'that', 'it', 'be', 'speedily', 'deleted', 'from', 'Wikipedia', '.', 'This', 'has', 'been', 'done', 'because', 'the', 'article', 'seems', 'to', 'be', 'about', 'a', 'person', ',', 'group', 'of', 'people', ',', 'band', ',', 'club', ',', 'company', ',', 'or', 'web', 'content', ',', 'but', 'it', 'does', 'not', 'indicate', 'how', 'or', 'why', 'the', 'subject', 'is', 'notable', ',', 'that', 'is', ',', 'why', 'an', 'article', 'about', 'that', 'subject', 'should', 'be', 'included', 'in', 'Wikipedia', '.', 'Under', 'the', 'criteria', 'for', 'speedy', 'deletion', ',', 'articles', 'that', 'do', 'not', 'assert', 'notability', 'may', 'be', 'deleted', 'at', 'any', 'time', '.', 'Please', 'see', 'the', 'guidelines', 'for', 'what', 'is', 'generally', 'accepted', 'as', 'notable', ',', 'and', 'if', 'you', 'can', 'indicate', 'why', 'the', 'subject', 'of', 'this', 'article', 'is', 'notable', ',', 'you', 'may', 'contest', 'the', 'tagging', '.', 'To', 'do', 'this', ',', 'add', 'on', 'the', 'top', 'of', 'the', 'page', '(', 'below', 'the', 'existing', 'db', 'tag', ')', 'and', 'leave', 'a', 'note', 'on', 'the', ""article's"", 'talk', 'page', 'explaining', 'your', 'position', '.', 'Please', 'do', 'not', 'remove', 'the', 'speedy', 'deletion', 'tag', 'yourself', ',', 'but', ""don't"", 'hesitate', 'to', 'add', 'information', 'to', 'the', 'article', 'that', 'would', 'confirm', 'its', ""subject's"", 'notability', 'under', 'the', 'guidelines', '.', 'For', 'guidelines', 'on', 'specific', 'types', 'of', 'articles', ',', 'you', 'may', 'want', 'to', 'check', 'out', 'our', 'criteria', 'for', 'biographies', ',', 'for', 'web', 'sites', ',', 'for', 'bands', ',', 'or', 'for', 'companies', '.', 'Feel', 'free', 'to', 'leave', 'a', 'note', 'on', 'my', 'talk', 'page', 'if', 'you', 'have', 'any', 'questions', 'about', 'this', '.']","['<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', ',', '<UNK>', '<UNK>', '<UNK>', 'wikipedia', '.', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', ',', '<UNK>', '<UNK>', ',', 'band', ',', '<UNK>', ',', '<UNK>', ',', '<UNK>', '<UNK>', ',', '<UNK>', '<UNK>', '<UNK>', ',', ',', '<UNK>', '<UNK>', '<UNK>', 'wikipedia', '.', '<UNK>', '<UNK>', '<UNK>', '<UNK>', ',', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '.', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', ',', '<UNK>', '<UNK>', '<UNK>', '<UNK>', ',', '<UNK>', '<UNK>', '<UNK>', '.', '<UNK>', ',', '<UNK>', '<UNK>', 'page', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', 'talk', 'page', '<UNK>', '<UNK>', '.', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', ',', '<UNK>', '<UNK>', '<UNK>', '<UNK>', 'would', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '.', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', ',', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', ',', '<UNK>', '<UNK>', ',', '<UNK>', ',', '<UNK>', '.', '<UNK>', '<UNK>', '<UNK>', '<UNK>', 'talk', 'page', '<UNK>', '.']","[83, 83, 83, 83, 83, 83, 83, 83, 61, 83, 83, 83, 66, 48, 83, 83, 83, 83, 83, 61, 83, 83, 61, 62, 61, 83, 61, 83, 61, 83, 83, 61, 83, 83, 83, 61, 61, 83, 83, 83, 66, 48, 83, 83, 83, 83, 61, 83, 83, 83, 83, 83, 83, 48, 83, 83, 83, 83, 83, 83, 61, 83, 83, 83, 83, 61, 83, 83, 83, 48, 83, 61, 83, 83, 26, 83, 83, 83, 83, 83, 83, 83, 83, 19, 26, 83, 83, 48, 83, 83, 83, 83, 83, 61, 83, 83, 83, 83, 35, 83, 83, 83, 83, 48, 83, 83, 83, 83, 83, 61, 83, 83, 83, 83, 83, 61, 83, 83, 61, 83, 61, 83, 48, 83, 83, 83, 83, 19, 26, 83, 48]"
